time,surv,lower,upper,strata
0.49007529089664614,0.8436018957345975,0.8096482558297542,0.8789794251550259,LUNG1 (n=422)
0.49828884325804246,0.8388625592417065,0.8045078032495876,0.8746843603693861,LUNG1 (n=422)
0.5010266940451745,0.8341232227488156,0.7993781242827415,0.8703785224960423,LUNG1 (n=422)
0.5256673511293635,0.8293838862559245,0.7942588481051102,0.8660622823681132,LUNG1 (n=422)
0.5284052019164955,0.8270142180094789,0.7917030022385539,0.8639003702852489,LUNG1 (n=422)
0.5311430527036276,0.8246445497630335,0.7891496294640731,0.8617359852474413,LUNG1 (n=422)
0.5338809034907598,0.822274881516588,0.7865986902329124,0.8595691668046315,LUNG1 (n=422)
0.5366187542778919,0.8199052132701424,0.7840501463144691,0.8573999531886216,LUNG1 (n=422)
0.5393566050650239,0.817535545023697,0.781503960736907,0.8552283813724623,LUNG1 (n=422)
0.5503080082135524,0.8151658767772515,0.7789600977312081,0.8530544871263988,LUNG1 (n=422)
0.5557837097878165,0.812796208530806,0.7764185226784251,0.8508783050706206,LUNG1 (n=422)
0.5694729637234771,0.8080568720379151,0.7713421034103136,0.8465192105562545,LUNG1 (n=422)
0.5722108145106092,0.8056872037914696,0.7688071952731844,0.844336362022025,LUNG1 (n=422)
0.5749486652977412,0.8033175355450242,0.7662744471589671,0.8421513536132007,LUNG1 (n=422)
0.5776865160848734,0.8009478672985786,0.7637438295052694,0.8399642148934904,LUNG1 (n=422)
0.5831622176591376,0.7985781990521331,0.7612153136392361,0.8377749745370826,LUNG1 (n=422)
0.5941136208076659,0.7962085308056877,0.7586888717418958,0.8355836603642967,LUNG1 (n=422)
0.6023271731690623,0.7890995260663511,0.7511217237827893,0.8289975410406412,LUNG1 (n=422)
0.6105407255304586,0.7867298578199056,0.7486033155008135,0.8267981938755602,LUNG1 (n=422)
0.6351813826146475,0.7819905213270146,0.7435723152610415,0.8223936837005789,LUNG1 (n=422)
0.6652977412731006,0.7796208530805692,0.7410596772565976,0.8201885667402411,LUNG1 (n=422)
0.6680355920602327,0.7772511848341237,0.7385489176913189,0.8179815715044412,LUNG1 (n=422)
0.6707734428473648,0.7748815165876782,0.7360400150974561,0.8157727194624307,LUNG1 (n=422)
0.6735112936344969,0.7725118483412328,0.7335329485897455,0.8135620315009944,LUNG1 (n=422)
0.6817248459958932,0.7654028436018963,0.7260225650445764,0.8069191526545726,LUNG1 (n=422)
0.6981519507186859,0.7630331753554507,0.7235226449810899,0.8047013189314054,LUNG1 (n=422)
0.7008898015058179,0.7582938388625596,0.7185280062013789,0.8002604506632995,LUNG1 (n=422)
0.70362765229295,0.7535545023696687,0.7135401862276898,0.7958127643008471,LUNG1 (n=422)
0.7063655030800822,0.7511848341232232,0.711048791331153,0.7935864063004023,LUNG1 (n=422)
0.7145790554414785,0.7464454976303323,0.706070951470367,0.7891287409180132,LUNG1 (n=422)
0.7255304585900069,0.7440758293838868,0.7035844756038897,0.7868974644418067,LUNG1 (n=422)
